tripduration,date,start,stop,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
212,4/28/2017,8:10 AM,8:14 AM,3268,Lafayette Park,40.71346383,-74.06285852,3192,Liberty Light Rail,40.7112423,-74.0557013,29594,Subscriber,1974,Female
211,4/28/2017,8:10 AM,8:14 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29204,Subscriber,1982,Male
4482,4/28/2017,8:10 AM,9:25 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29278,Subscriber,1980,Male
280,4/28/2017,8:10 AM,8:15 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26286,Subscriber,1988,Male
113,4/28/2017,8:11 AM,8:13 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,29273,Subscriber,1989,Male
192,4/28/2017,8:11 AM,8:15 AM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29455,Subscriber,1986,Male
303,4/28/2017,8:12 AM,8:17 AM,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,29554,Subscriber,1983,Male
237,4/28/2017,8:13 AM,8:17 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26237,Subscriber,1979,Male
173,4/28/2017,8:13 AM,8:16 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29678,Subscriber,1983,Male
389,4/28/2017,8:14 AM,8:20 AM,3209,Brunswick St,40.7241765,-74.0506564,3187,Warren St,40.7211236,-74.03805095,26299,Subscriber,1970,Male
273,4/28/2017,8:14 AM,8:18 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3187,Warren St,40.7211236,-74.03805095,29452,Subscriber,1977,Male
157,4/28/2017,8:14 AM,8:17 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29229,Subscriber,1989,Male
367,4/28/2017,8:14 AM,8:21 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,19318,Subscriber,1981,Male
410,4/28/2017,8:14 AM,8:21 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,26219,Subscriber,1977,Male
186,4/28/2017,8:15 AM,8:18 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29514,Subscriber,1985,Male
953,4/28/2017,8:17 AM,8:33 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,16895,Subscriber,1975,Male
470,4/28/2017,8:17 AM,8:25 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26167,Subscriber,1990,Female
548,4/28/2017,8:18 AM,8:27 AM,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,29306,Subscriber,1985,Male
90,4/28/2017,8:19 AM,8:20 AM,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29470,Subscriber,1975,Male
714,4/28/2017,8:19 AM,8:31 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3194,McGinley Square,40.72533993,-74.06762213,29287,Subscriber,1990,Male
420,4/28/2017,8:19 AM,8:26 AM,3185,City Hall,40.7177325,-74.043845,3202,Newport PATH,40.7272235,-74.0337589,29284,Subscriber,1990,Male
425,4/28/2017,8:20 AM,8:27 AM,3206,Hilltop,40.7311689,-74.0575736,3187,Warren St,40.7211236,-74.03805095,29531,Subscriber,1991,Male
1212,4/28/2017,8:20 AM,8:40 AM,3206,Hilltop,40.7311689,-74.0575736,3267,Morris Canal,40.71241882,-74.03852552,29233,Subscriber,1969,Male
525,4/28/2017,8:20 AM,8:29 AM,3269,Brunswick & 6th,40.72601173,-74.05038893,3183,Exchange Place,40.7162469,-74.0334588,26292,Subscriber,1976,Male
514,4/28/2017,8:20 AM,8:29 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,15384,Subscriber,1966,Female
356,4/28/2017,8:20 AM,8:26 AM,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,29451,Subscriber,1962,Male
240,4/28/2017,8:21 AM,8:25 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29248,Subscriber,1970,Male
285,4/28/2017,8:22 AM,8:27 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3275,Columbus Drive,40.7183552,-74.03891444,29578,Subscriber,1963,Male
495,4/28/2017,8:22 AM,8:31 AM,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,29126,Subscriber,1990,Female
279,4/28/2017,8:23 AM,8:28 AM,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.7183552,-74.03891444,26202,Subscriber,1972,Male
299,4/28/2017,8:24 AM,8:29 AM,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,26250,Subscriber,1980,Male
245,4/28/2017,8:24 AM,8:28 AM,3209,Brunswick St,40.7241765,-74.0506564,3203,Hamilton Park,40.72759597,-74.04424731,26285,Subscriber,1976,Male
1201,4/28/2017,8:25 AM,8:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26222,Subscriber,1961,Female
157,4/28/2017,8:25 AM,8:27 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29658,Subscriber,1972,Female
273,4/28/2017,8:25 AM,8:30 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26248,Subscriber,1984,Male
762,4/28/2017,8:26 AM,8:38 AM,3191,Union St,40.7182113,-74.0836394,3195,Sip Ave,40.73074263,-74.06378388,26305,Subscriber,1990,Male
1552,4/28/2017,8:26 AM,8:52 AM,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,26258,Subscriber,1984,Male
218,4/28/2017,8:27 AM,8:31 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26268,Subscriber,1976,Male
200,4/28/2017,8:27 AM,8:31 AM,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,26270,Subscriber,1984,Male
313,4/28/2017,8:28 AM,8:33 AM,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,26219,Subscriber,1970,Male
1126,4/28/2017,8:28 AM,8:47 AM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3183,Exchange Place,40.7162469,-74.0334588,29446,Subscriber,1979,Male
374,4/28/2017,8:29 AM,8:35 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3202,Newport PATH,40.7272235,-74.0337589,29521,Subscriber,1958,Male
252,4/28/2017,8:29 AM,8:33 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26263,Subscriber,1957,Male
218,4/28/2017,8:29 AM,8:32 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29227,Subscriber,1992,Male
1038,4/28/2017,8:29 AM,8:47 AM,3281,Leonard Gordon Park,40.74590997,-74.05727148,3185,City Hall,40.7177325,-74.043845,26205,Subscriber,1984,Male
2000,4/28/2017,8:30 AM,9:03 AM,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,26437,Subscriber,1989,Male
1967,4/28/2017,8:30 AM,9:03 AM,3196,Riverview Park,40.7443187,-74.0439909,3183,Exchange Place,40.7162469,-74.0334588,29269,Subscriber,1983,Male
217,4/28/2017,8:31 AM,8:34 AM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29643,Subscriber,1981,Male
214,4/28/2017,8:31 AM,8:34 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26267,Subscriber,1990,Male
206,4/28/2017,8:31 AM,8:34 AM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29226,Subscriber,1973,Female
471,4/28/2017,8:32 AM,8:39 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3275,Columbus Drive,40.7183552,-74.03891444,29281,Subscriber,1983,Male
198,4/28/2017,8:32 AM,8:36 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29508,Subscriber,1984,Male
192,4/28/2017,8:32 AM,8:36 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26198,Subscriber,1981,Male
171,4/28/2017,8:32 AM,8:35 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,26244,Subscriber,1987,Female
271,4/28/2017,8:32 AM,8:37 AM,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,29549,Subscriber,1989,Female
291,4/28/2017,8:33 AM,8:38 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29462,Subscriber,1968,Male
526,4/28/2017,8:34 AM,8:43 AM,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,29301,Subscriber,1989,Female
965,4/28/2017,8:34 AM,8:50 AM,3195,Sip Ave,40.73074263,-74.06378388,3202,Newport PATH,40.7272235,-74.0337589,29241,Subscriber,1983,Male
288,4/28/2017,8:35 AM,8:40 AM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29287,Subscriber,1984,Male
240,4/28/2017,8:35 AM,8:39 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29438,Subscriber,1978,N/A
355,4/28/2017,8:36 AM,8:42 AM,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,29653,Subscriber,1992,Male
280,4/28/2017,8:36 AM,8:41 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,29488,Subscriber,1972,Male
180,4/28/2017,8:36 AM,8:39 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,29449,Subscriber,1974,Male
347,4/28/2017,8:37 AM,8:43 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26216,Subscriber,1986,Male
265,4/28/2017,8:38 AM,8:42 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26204,Subscriber,1981,Male
207,4/28/2017,8:38 AM,8:41 AM,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,26299,Subscriber,1990,Male
221,4/28/2017,8:38 AM,8:42 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26235,Subscriber,1978,Male
673,4/28/2017,8:39 AM,8:50 AM,3196,Riverview Park,40.7443187,-74.0439909,3186,Grove St PATH,40.71958612,-74.04311746,29207,Subscriber,1987,Male
390,4/28/2017,8:40 AM,8:47 AM,3185,City Hall,40.7177325,-74.043845,3209,Brunswick St,40.7241765,-74.0506564,26168,Subscriber,1985,Male
283,4/28/2017,8:40 AM,8:45 AM,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,29435,Subscriber,1977,Male
1003,4/28/2017,8:42 AM,8:59 AM,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,26228,Subscriber,1982,Female
616,4/28/2017,8:43 AM,8:54 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,29522,Subscriber,1991,Male
126,4/28/2017,8:43 AM,8:46 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29243,Subscriber,1962,Male
232,4/28/2017,8:44 AM,8:48 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29233,Subscriber,1969,Male
273,4/28/2017,8:45 AM,8:49 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29238,Subscriber,1986,Male
2775,4/28/2017,8:46 AM,9:32 AM,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,26211,Subscriber,1976,Male
307,4/28/2017,8:46 AM,8:51 AM,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,26224,Subscriber,1980,Male
421,4/28/2017,8:48 AM,8:55 AM,3267,Morris Canal,40.71241882,-74.03852552,3187,Warren St,40.7211236,-74.03805095,26170,Subscriber,1967,Male
187,4/28/2017,8:48 AM,8:51 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,29548,Subscriber,1956,Male
498,4/28/2017,8:48 AM,8:56 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3214,Essex Light Rail,40.7127742,-74.0364857,26318,Subscriber,1972,Male
1144,4/28/2017,8:48 AM,9:07 AM,3195,Sip Ave,40.73074263,-74.06378388,3199,Newport Pkwy,40.7287448,-74.0321082,26207,Subscriber,1978,Male
385,4/28/2017,8:49 AM,8:56 AM,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,26299,Subscriber,1956,Male
329,4/28/2017,8:50 AM,8:55 AM,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,29230,Subscriber,1989,Male
564,4/28/2017,8:50 AM,8:59 AM,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29233,Subscriber,1988,Male
745,4/28/2017,8:51 AM,9:03 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3183,Exchange Place,40.7162469,-74.0334588,29594,Subscriber,1974,Female
148,4/28/2017,8:52 AM,8:55 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,29509,Subscriber,1988,Male
426,4/28/2017,8:52 AM,9:00 AM,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,26315,Subscriber,NULL,N/A
136,4/28/2017,8:53 AM,8:56 AM,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.74871595,-74.0404433,29573,Subscriber,1989,Male
456,4/28/2017,8:53 AM,9:01 AM,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,29262,Subscriber,1966,Male
539,4/28/2017,8:53 AM,9:02 AM,3203,Hamilton Park,40.72759597,-74.04424731,3183,Exchange Place,40.7162469,-74.0334588,29127,Subscriber,1974,Male
226,4/28/2017,8:54 AM,8:57 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29467,Subscriber,1960,Male
625,4/28/2017,8:54 AM,9:05 AM,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,29301,Subscriber,1989,Female
325,4/28/2017,8:56 AM,9:02 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,29679,Subscriber,1987,Male
144,4/28/2017,8:58 AM,9:00 AM,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26205,Subscriber,1957,Male
309,4/28/2017,8:58 AM,9:03 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29589,Subscriber,1988,Male
346,4/28/2017,8:58 AM,9:04 AM,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,29452,Subscriber,1975,Male
201,4/28/2017,8:59 AM,9:02 AM,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,29531,Subscriber,1979,Male
141,4/28/2017,8:59 AM,9:02 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3273,Manila & 1st,40.72165072,-74.04288411,29472,Subscriber,1974,Male
235,4/28/2017,9:00 AM,9:04 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,29253,Subscriber,1956,Male
257,4/28/2017,9:00 AM,9:04 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29483,Subscriber,1983,Female
742,4/28/2017,9:01 AM,9:13 AM,3210,Pershing Field,40.74267714,-74.05178863,3211,Newark Ave,40.72152515,-74.04630454,29256,Subscriber,1978,Female
269,4/28/2017,9:02 AM,9:06 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29523,Subscriber,1959,Male
330,4/28/2017,9:02 AM,9:07 AM,3279,Dixon Mills,40.72163014,-74.04996783,3183,Exchange Place,40.7162469,-74.0334588,29504,Subscriber,1988,Male
505,4/28/2017,9:04 AM,9:12 AM,3215,Central Ave,40.7467299,-74.0492509,3220,5 Corners Library,40.73496102,-74.05950308,26162,Subscriber,1992,Male
431,4/28/2017,9:04 AM,9:11 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,26315,Subscriber,1988,Male
546,4/28/2017,9:05 AM,9:14 AM,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,29675,Subscriber,1983,Male
181,4/28/2017,9:06 AM,9:09 AM,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,29251,Subscriber,1976,Male
532,4/28/2017,9:07 AM,9:16 AM,3209,Brunswick St,40.7241765,-74.0506564,3214,Essex Light Rail,40.7127742,-74.0364857,29277,Subscriber,1994,Male
219,4/28/2017,9:08 AM,9:11 AM,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,29198,Subscriber,1963,Male
202,4/28/2017,9:08 AM,9:12 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,29484,Subscriber,1931,Female
507,4/28/2017,9:10 AM,9:18 AM,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,26311,Subscriber,1992,Male
173,4/28/2017,9:10 AM,9:13 AM,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,26298,Subscriber,1986,Male
1063,4/28/2017,9:11 AM,9:28 AM,3185,City Hall,40.7177325,-74.043845,3193,Lincoln Park,40.7246051,-74.07840595,29273,Subscriber,1954,Female
450,4/28/2017,9:11 AM,9:18 AM,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26242,Subscriber,1988,Female
276,4/28/2017,9:11 AM,9:16 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,29555,Subscriber,NULL,N/A
1153,4/28/2017,9:11 AM,9:30 AM,3215,Central Ave,40.7467299,-74.0492509,3183,Exchange Place,40.7162469,-74.0334588,29544,Subscriber,1983,Male
1194,4/28/2017,9:11 AM,9:31 AM,3215,Central Ave,40.7467299,-74.0492509,3183,Exchange Place,40.7162469,-74.0334588,26169,Subscriber,1991,Male
241,4/28/2017,9:13 AM,9:17 AM,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,29262,Subscriber,1983,Male
305,4/28/2017,9:13 AM,9:18 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26178,Subscriber,1986,Female
696,4/28/2017,9:13 AM,9:25 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,29233,Subscriber,1965,Female
232,4/28/2017,9:14 AM,9:18 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26164,Subscriber,1976,Male
297,4/28/2017,9:15 AM,9:20 AM,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,26238,Subscriber,NULL,N/A
154,4/28/2017,9:16 AM,9:18 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,29572,Subscriber,1977,Male
220,4/28/2017,9:16 AM,9:20 AM,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,26160,Subscriber,1984,Male
365,4/28/2017,9:17 AM,9:23 AM,3279,Dixon Mills,40.72163014,-74.04996783,3187,Warren St,40.7211236,-74.03805095,29486,Subscriber,1975,Female
170,4/28/2017,9:19 AM,9:22 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26161,Subscriber,1981,Male
302,4/28/2017,9:19 AM,9:24 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,29480,Subscriber,1980,Male
213,4/28/2017,9:20 AM,9:23 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26175,Subscriber,1981,Male
278,4/28/2017,9:20 AM,9:25 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3183,Exchange Place,40.7162469,-74.0334588,29520,Subscriber,1965,Male
255,4/28/2017,9:20 AM,9:25 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26285,Subscriber,1980,Male
1030,4/28/2017,9:22 AM,9:39 AM,3190,Garfield Ave Station,40.71046702,-74.0700388,3183,Exchange Place,40.7162469,-74.0334588,29465,Subscriber,1987,Female
231,4/28/2017,9:22 AM,9:26 AM,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,26246,Subscriber,1968,Male
161,4/28/2017,9:23 AM,9:25 AM,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,26229,Subscriber,1986,Male
424,4/28/2017,9:23 AM,9:30 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,29251,Subscriber,1978,Male
559,4/28/2017,9:24 AM,9:33 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,26182,Subscriber,1986,Female
94,4/28/2017,9:24 AM,9:26 AM,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,29470,Subscriber,1993,Male
437,4/28/2017,9:24 AM,9:32 AM,3267,Morris Canal,40.71241882,-74.03852552,3186,Grove St PATH,40.71958612,-74.04311746,29663,Subscriber,NULL,N/A
329,4/28/2017,9:25 AM,9:30 AM,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,29645,Subscriber,1984,Male
204,4/28/2017,9:25 AM,9:29 AM,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,26236,Subscriber,1989,Male
449,4/28/2017,9:26 AM,9:33 AM,3272,Jersey & 3rd,40.72333159,-74.04595256,3183,Exchange Place,40.7162469,-74.0334588,29272,Subscriber,1986,Male
653,4/28/2017,9:26 AM,9:37 AM,3220,5 Corners Library,40.73496102,-74.05950308,3275,Columbus Drive,40.7183552,-74.03891444,26162,Subscriber,1971,Male
83,4/28/2017,9:26 AM,9:27 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,29675,Subscriber,1994,Male
200,4/28/2017,9:26 AM,9:29 AM,3275,Columbus Drive,40.7183552,-74.03891444,3184,Paulus Hook,40.7141454,-74.0335519,26202,Subscriber,1989,Male
1949,4/28/2017,9:26 AM,9:58 AM,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,29126,Subscriber,1983,Male
655,4/28/2017,9:27 AM,9:38 AM,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,29506,Subscriber,1994,Male
146,4/28/2017,9:28 AM,9:31 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,26318,Subscriber,1981,N/A
542,4/28/2017,9:31 AM,9:40 AM,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,29266,Subscriber,1977,Male
785,4/28/2017,9:33 AM,9:47 AM,3276,Marin Light Rail,40.71458404,-74.04281706,3209,Brunswick St,40.7241765,-74.0506564,29518,Subscriber,1991,Female
443,4/28/2017,9:35 AM,9:42 AM,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,26270,Subscriber,1984,Male
435,4/28/2017,9:36 AM,9:43 AM,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,26309,Subscriber,1997,Male
544,4/28/2017,9:36 AM,9:45 AM,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,26240,Subscriber,1978,Male
696,4/28/2017,9:37 AM,9:49 AM,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,29627,Subscriber,1987,Male
742,4/28/2017,9:38 AM,9:50 AM,3190,Garfield Ave Station,40.71046702,-74.0700388,3186,Grove St PATH,40.71958612,-74.04311746,29659,Subscriber,1988,Male
208,4/28/2017,9:38 AM,9:42 AM,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,29287,Subscriber,1973,Male
234,4/28/2017,9:39 AM,9:43 AM,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,29534,Subscriber,1983,Male
183,4/28/2017,9:39 AM,9:42 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,29277,Subscriber,1985,Male
287,4/28/2017,9:40 AM,9:45 AM,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,29228,Subscriber,1984,Male
437,4/28/2017,9:41 AM,9:48 AM,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,26207,Subscriber,1988,Male
375,4/28/2017,9:42 AM,9:48 AM,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,26222,Subscriber,1990,Male
1280,4/28/2017,9:43 AM,10:04 AM,3268,Lafayette Park,40.71346383,-74.06285852,3183,Exchange Place,40.7162469,-74.0334588,28392,Subscriber,1963,Male
544,4/28/2017,9:44 AM,9:53 AM,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,29624,Subscriber,1988,Male
230,4/28/2017,9:44 AM,9:48 AM,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29039,Subscriber,1980,Male
187,4/28/2017,9:45 AM,9:49 AM,3209,Brunswick St,40.7241765,-74.0506564,3211,Newark Ave,40.72152515,-74.04630454,26196,Subscriber,1978,Female
